driverId,url,givenName,familyName,dateOfBirth,nationality,year,code,permanentNumber
schindler,http://en.wikipedia.org/wiki/Bill_Schindler,Bill,Schindler,1909-03-06,American,1952,,
schoeller,http://en.wikipedia.org/wiki/Rudolf_Schoeller,Rudolf,Schoeller,1902-04-27,Swiss,1952,,
bob_scott,http://en.wikipedia.org/wiki/Bob_Scott_(auto_racer),Bob,Scott,1928-10-04,American,1952,,
simon,http://en.wikipedia.org/wiki/Andr%C3%A9_Simon_(racing_driver),André,Simon,1920-01-05,French,1952,,
stevenson,http://en.wikipedia.org/wiki/Chuck_Stevenson,Chuck,Stevenson,1919-10-15,American,1952,,
sweikert,http://en.wikipedia.org/wiki/Bob_Sweikert,Bob,Sweikert,1926-05-20,American,1952,,
taruffi,http://en.wikipedia.org/wiki/Piero_Taruffi,Piero,Taruffi,1906-10-12,Italian,1952,,
thompson,http://en.wikipedia.org/wiki/Eric_Thompson_(racing_driver),Eric,Thompson,1919-11-04,British,1952,,
trintignant,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,1952,,
ulmen,http://en.wikipedia.org/wiki/Toni_Ulmen,Toni,Ulmen,1906-01-25,German,1952,,
lof,http://en.wikipedia.org/wiki/Dries_van_der_Lof,Dries,van der Lof,1919-08-23,Dutch,1952,,
villoresi,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,1952,,
hans_stuck,http://en.wikipedia.org/wiki/Hans_Von_Stuck,Hans,von Stuck,1900-12-27,German,1952,,
vukovich,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,1952,,
ward,http://en.wikipedia.org/wiki/Rodger_Ward,Rodger,Ward,1921-01-10,American,1952,,
webb,http://en.wikipedia.org/wiki/Travis_Webb,Travis,Webb,1910-10-08,American,1952,,
wharton,http://en.wikipedia.org/wiki/Ken_Wharton,Ken,Wharton,1916-03-21,British,1952,,
whitehead,http://en.wikipedia.org/wiki/Peter_Whitehead_(racing_driver),Peter,Whitehead,1914-11-12,British,1952,,
graham_whitehead,http://en.wikipedia.org/wiki/Graham_Whitehead,Graham,Whitehead,1922-04-15,British,1952,,
adolff,http://en.wikipedia.org/wiki/Kurt_Adolff,Kurt,Adolff,1921-11-05,German,1953,,
agabashian,http://en.wikipedia.org/wiki/Fred_Agabashian,Fred,Agabashian,1913-08-21,American,1953,,
ascari,http://en.wikipedia.org/wiki/Alberto_Ascari,Alberto,Ascari,1918-07-13,Italian,1953,,
ayulo,http://en.wikipedia.org/wiki/Manny_Ayulo,Manny,Ayulo,1921-10-20,American,1953,,
john_barber,http://en.wikipedia.org/wiki/John_Barber_(racing_driver),John,Barber,1929-07-22,British,1953,,
barth,http://en.wikipedia.org/wiki/Edgar_Barth,Edgar,Barth,1917-01-26,German,1953,,
bauer,http://en.wikipedia.org/wiki/Erwin_Bauer,Erwin,Bauer,1912-07-17,German,1953,,
bayol,http://en.wikipedia.org/wiki/%C3%89lie_Bayol,Élie,Bayol,1914-02-28,French,1953,,
bechem,http://en.wikipedia.org/wiki/G%C3%BCnther_Bechem,Günther,Bechem,1921-12-21,German,1953,,
behra,http://en.wikipedia.org/wiki/Jean_Behra,Jean,Behra,1921-02-16,French,1953,,
georges_berger,http://en.wikipedia.org/wiki/Georges_Berger,Georges,Berger,1918-09-14,Belgian,1953,,
bettenhausen,http://en.wikipedia.org/wiki/Tony_Bettenhausen,Tony,Bettenhausen,1916-09-12,American,1953,,
bira,http://en.wikipedia.org/wiki/Prince_Bira,Prince,Bira,1914-07-15,Thai,1953,,
birger,http://en.wikipedia.org/wiki/Pablo_Birger,Pablo,Birger,1924-01-07,Argentine,1953,,
bonetto,http://en.wikipedia.org/wiki/Felice_Bonetto,Felice,Bonetto,1903-06-09,Italian,1953,,
alan_brown,http://en.wikipedia.org/wiki/Alan_Brown_(racing_driver),Alan,Brown,1919-11-20,British,1953,,
bryan,http://en.wikipedia.org/wiki/Jimmy_Bryan,Jimmy,Bryan,1926-01-28,American,1953,,
cabantous,http://en.wikipedia.org/wiki/Yves_Giraud_Cabantous,Yves,Cabantous,1904-10-08,French,1953,,
carini,http://en.wikipedia.org/wiki/Piero_Carini,Piero,Carini,1921-03-06,Italian,1953,,
darter,http://en.wikipedia.org/wiki/Duane_Carter,Duane,Carter,1913-05-05,American,1953,,
chiron,http://en.wikipedia.org/wiki/Louis_Chiron,Louis,Chiron,1899-08-03,Monegasque,1953,,
claes,http://en.wikipedia.org/wiki/Johnny_Claes,Johnny,Claes,1916-08-11,Belgian,1953,,
collins,http://en.wikipedia.org/wiki/Peter_Collins_(racing_driver),Peter,Collins,1931-11-06,British,1953,,
crook,http://en.wikipedia.org/wiki/Tony_Crook,Tony,Crook,1920-02-16,British,1953,,
cross,http://en.wikipedia.org/wiki/Art_Cross,Art,Cross,1918-01-24,American,1953,,
cruz,http://en.wikipedia.org/wiki/Adolfo_Schewelm_Cruz,Adolfo,Cruz,1923-06-28,Argentine,1953,,
davies,http://en.wikipedia.org/wiki/Jimmy_Davies,Jimmy,Davies,1929-08-08,American,1953,,
daywalt,http://en.wikipedia.org/wiki/Jimmy_Daywalt,Jimmy,Daywalt,1924-08-28,American,1953,,
graffenried,http://en.wikipedia.org/wiki/Toulo_de_Graffenried,Toulo,de Graffenried,1914-05-18,Swiss,1953,,
terra,http://en.wikipedia.org/wiki/Max_de_Terra,Max,de Terra,1918-10-06,Swiss,1953,,
dinsmore,http://en.wikipedia.org/wiki/Duke_Dinsmore,Duke,Dinsmore,1913-04-10,American,1953,,
fairman,http://en.wikipedia.org/wiki/Jack_Fairman,Jack,Fairman,1913-03-15,British,1953,,
fangio,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio,Juan,Fangio,1911-06-24,Argentine,1953,,
farina,http://en.wikipedia.org/wiki/Nino_Farina,Nino,Farina,1906-10-30,Italian,1953,,
faulkner,http://en.wikipedia.org/wiki/Walt_Faulkner,Walt,Faulkner,1920-02-16,American,1953,,
fitch,http://en.wikipedia.org/wiki/John_Fitch_(driver),John,Fitch,1917-08-04,American,1953,,
fitzau,http://en.wikipedia.org/wiki/Theo_Fitzau,Theo,Fitzau,1923-02-10,East German,1953,,
flaherty,http://en.wikipedia.org/wiki/Pat_Flaherty_(racing_driver),Pat,Flaherty,1926-01-06,American,1953,,
freeland,http://en.wikipedia.org/wiki/Don_Freeland,Don,Freeland,1925-03-25,American,1953,,
frere,http://en.wikipedia.org/wiki/Paul_Fr%C3%A8re,Paul,Frère,1917-01-30,Belgian,1953,,
galvez,http://en.wikipedia.org/wiki/%C3%93scar_Alfredo_G%C3%A1lvez,Oscar,Gálvez,1913-08-17,Argentine,1953,,
gerard,http://en.wikipedia.org/wiki/Bob_Gerard,Bob,Gerard,1914-01-19,British,1953,,
gonzalez,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez,José Froilán,González,1922-10-05,Argentine,1953,,
duncan_hamilton,http://en.wikipedia.org/wiki/Duncan_Hamilton_(racing_driver),Duncan,Hamilton,1920-04-30,British,1953,,
hanks,http://en.wikipedia.org/wiki/Sam_Hanks,Sam,Hanks,1914-07-13,American,1953,,
hartley,http://en.wikipedia.org/wiki/Gene_Hartley,Gene,Hartley,1926-01-28,American,1953,,
hawthorn,http://en.wikipedia.org/wiki/Mike_Hawthorn,Mike,Hawthorn,1929-04-10,British,1953,,
heeks,http://en.wikipedia.org/wiki/Willi_Heeks,Willi,Heeks,1922-02-13,German,1953,,
helfrich,http://en.wikipedia.org/wiki/Theo_Helfrich,Theo,Helfrich,1913-05-13,German,1953,,
herrmann,http://en.wikipedia.org/wiki/Hans_Herrmann,Hans,Herrmann,1928-02-23,German,1953,,
hirt,http://en.wikipedia.org/wiki/Peter_Hirt,Peter,Hirt,1910-03-30,Swiss,1953,,
holland,http://en.wikipedia.org/wiki/Bill_Holland,Bill,Holland,1907-12-18,American,1953,,
holmes,http://en.wikipedia.org/wiki/Jackie_Holmes,Jackie,Holmes,1920-09-04,American,1953,,
hoyt,http://en.wikipedia.org/wiki/Jerry_Hoyt,Jerry,Hoyt,1929-01-29,American,1953,,
johnson,http://en.wikipedia.org/wiki/Eddie_Johnson_(auto_racer),Eddie,Johnson,1919-02-10,American,1953,,
karch,http://en.wikipedia.org/wiki/Oswald_Karch,Oswald,Karch,1917-03-06,German,1953,,
klodwig,http://en.wikipedia.org/wiki/Ernst_Klodwig,Ernst,Klodwig,1903-05-23,East German,1953,,
krause,http://en.wikipedia.org/wiki/Rudolf_Krause,Rudolf,Krause,1907-03-30,East German,1953,,
landi,http://en.wikipedia.org/wiki/Chico_Landi,Chico,Landi,1907-07-14,Brazilian,1953,,
lang,http://en.wikipedia.org/wiki/Hermann_Lang,Hermann,Lang,1909-04-06,German,1953,,
legat,http://en.wikipedia.org/wiki/Arthur_Legat,Arthur,Legat,1898-11-01,Belgian,1953,,
linden,http://en.wikipedia.org/wiki/Andy_Linden_(racing_driver),Andy,Linden,1922-04-05,American,1953,,
loof,http://en.wikipedia.org/wiki/Ernst_Loof,Ernst,Loof,1907-07-04,German,1953,,
macklin,http://en.wikipedia.org/wiki/Lance_Macklin,Lance,Macklin,1919-09-02,British,1953,,
maglioli,http://en.wikipedia.org/wiki/Umberto_Maglioli,Umberto,Maglioli,1928-06-05,Italian,1953,,
mantovani,http://en.wikipedia.org/wiki/Sergio_Mantovani,Sergio,Mantovani,1929-05-22,Italian,1953,,
mantz,http://en.wikipedia.org/wiki/Johnny_Mantz,Johnny,Mantz,1918-09-18,American,1953,,
manzon,http://en.wikipedia.org/wiki/Robert_Manzon,Robert,Manzon,1917-04-12,French,1953,,
marimon,http://en.wikipedia.org/wiki/Onofre_Marim%C3%B3n,Onofre,Marimón,1923-12-19,Argentine,1953,,
mcalpine,http://en.wikipedia.org/wiki/Kenneth_McAlpine,Kenneth,McAlpine,1920-09-21,British,1953,,
mccoy,http://en.wikipedia.org/wiki/Ernie_McCoy,Ernie,McCoy,1921-02-19,American,1953,,
mcgrath,http://en.wikipedia.org/wiki/Jack_McGrath_(racing_driver),Jack,McGrath,1919-10-08,American,1953,,
menditeguy,http://en.wikipedia.org/wiki/Carlos_Menditeguy,Carlos,Menditeguy,1914-08-10,Argentine,1953,,
mieres,http://en.wikipedia.org/wiki/Roberto_Mieres,Roberto,Mieres,1924-12-03,Argentine,1953,,
moss,http://en.wikipedia.org/wiki/Stirling_Moss,Stirling,Moss,1929-09-17,British,1953,,
musso,http://en.wikipedia.org/wiki/Luigi_Musso,Luigi,Musso,1924-07-28,Italian,1953,,
nalon,http://en.wikipedia.org/wiki/Duke_Nalon,Duke,Nalon,1913-03-02,American,1953,,
nazaruk,http://en.wikipedia.org/wiki/Mike_Nazaruk,Mike,Nazaruk,1921-10-02,American,1953,,
niday,http://en.wikipedia.org/wiki/Cal_Niday,Cal,Niday,1914-04-29,American,1953,,
nuckey,http://en.wikipedia.org/wiki/Rodney_Nuckey,Rodney,Nuckey,1929-06-26,British,1953,,
parsons,http://en.wikipedia.org/wiki/Johnnie_Parsons,Johnnie,Parsons,1918-07-04,American,1953,,
andre_pilette,http://en.wikipedia.org/wiki/Andr%C3%A9_Pilette,André,Pilette,1918-10-06,Belgian,1953,,
rathmann,http://en.wikipedia.org/wiki/Jim_Rathmann,Jim,Rathmann,1928-07-16,American,1953,,
rolt,http://en.wikipedia.org/wiki/Tony_Rolt,Tony,Rolt,1918-10-16,British,1953,,
rosier,http://en.wikipedia.org/wiki/Louis_Rosier,Louis,Rosier,1905-11-05,French,1953,,
paul_russo,http://en.wikipedia.org/wiki/Paul_Russo,Paul,Russo,1914-04-10,American,1953,,
salvadori,http://en.wikipedia.org/wiki/Roy_Salvadori,Roy,Salvadori,1922-05-12,British,1953,,
scarborough,http://en.wikipedia.org/wiki/Carl_Scarborough,Carl,Scarborough,1914-07-03,American,1953,,
schell,http://en.wikipedia.org/wiki/Harry_Schell,Harry,Schell,1921-06-29,American,1953,,
scherrer,http://en.wikipedia.org/wiki/Albert_Scherrer,Albert,Scherrer,1908-02-28,Swiss,1953,,
bob_scott,http://en.wikipedia.org/wiki/Bob_Scott_(auto_racer),Bob,Scott,1928-10-04,American,1953,,
seidel,http://en.wikipedia.org/wiki/Wolfgang_Seidel,Wolfgang,Seidel,1926-07-04,German,1953,,
stevenson,http://en.wikipedia.org/wiki/Chuck_Stevenson,Chuck,Stevenson,1919-10-15,American,1953,,
jimmy_stewart,http://en.wikipedia.org/wiki/Jimmy_Stewart_(racing_driver),Jimmy,Stewart,1931-03-06,British,1953,,
ian_stewart,http://en.wikipedia.org/wiki/Ian_Stewart_(racing_driver),Ian,Stewart,1929-07-15,British,1953,,
swaters,http://en.wikipedia.org/wiki/Jacques_Swaters,Jacques,Swaters,1926-10-30,American,1953,,
sweikert,http://en.wikipedia.org/wiki/Bob_Sweikert,Bob,Sweikert,1926-05-20,American,1953,,
teague,http://en.wikipedia.org/wiki/Marshall_Teague_(racing_driver),Marshall,Teague,1921-02-22,American,1953,,
thomson,http://en.wikipedia.org/wiki/Johnny_Thomson,Johnny,Thomson,1922-04-09,American,1953,,
trintignant,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,1953,,
villoresi,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,1953,,
hans_stuck,http://en.wikipedia.org/wiki/Hans_Von_Stuck,Hans,von Stuck,1900-12-27,German,1953,,
vukovich,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,1953,,
wacker,http://en.wikipedia.org/wiki/Fred_Wacker,Fred,Wacker,1918-07-10,American,1953,,
ward,http://en.wikipedia.org/wiki/Rodger_Ward,Rodger,Ward,1921-01-10,American,1953,,
webb,http://en.wikipedia.org/wiki/Travis_Webb,Travis,Webb,1910-10-08,American,1953,,
wharton,http://en.wikipedia.org/wiki/Ken_Wharton,Ken,Wharton,1916-03-21,British,1953,,
whitehead,http://en.wikipedia.org/wiki/Peter_Whitehead_(racing_driver),Peter,Whitehead,1914-11-12,British,1953,,
agabashian,http://en.wikipedia.org/wiki/Fred_Agabashian,Fred,Agabashian,1913-08-21,American,1954,,
armi,http://en.wikipedia.org/wiki/Frank_Armi,Frank,Armi,1918-10-12,American,1954,,
ascari,http://en.wikipedia.org/wiki/Alberto_Ascari,Alberto,Ascari,1918-07-13,Italian,1954,,
ayulo,http://en.wikipedia.org/wiki/Manny_Ayulo,Manny,Ayulo,1921-10-20,American,1954,,
bayol,http://en.wikipedia.org/wiki/%C3%89lie_Bayol,Élie,Bayol,1914-02-28,French,1954,,
beauman,http://en.wikipedia.org/wiki/Don_Beauman,Don,Beauman,1928-07-26,British,1954,,
behra,http://en.wikipedia.org/wiki/Jean_Behra,Jean,Behra,1921-02-16,French,1954,,
georges_berger,http://en.wikipedia.org/wiki/Georges_Berger,Georges,Berger,1918-09-14,Belgian,1954,,
bettenhausen,http://en.wikipedia.org/wiki/Tony_Bettenhausen,Tony,Bettenhausen,1916-09-12,American,1954,,
bira,http://en.wikipedia.org/wiki/Prince_Bira,Prince,Bira,1914-07-15,Thai,1954,,
brandon,http://en.wikipedia.org/wiki/Eric_Brandon,Eric,Brandon,1920-07-18,British,1954,,
alan_brown,http://en.wikipedia.org/wiki/Alan_Brown_(racing_driver),Alan,Brown,1919-11-20,British,1954,,
bryan,http://en.wikipedia.org/wiki/Jimmy_Bryan,Jimmy,Bryan,1926-01-28,American,1954,,
bucci,http://en.wikipedia.org/wiki/Clemar_Bucci,Clemar,Bucci,1920-09-04,Argentine,1954,,
darter,http://en.wikipedia.org/wiki/Duane_Carter,Duane,Carter,1913-05-05,American,1954,,
collins,http://en.wikipedia.org/wiki/Peter_Collins_(racing_driver),Peter,Collins,1931-11-06,British,1954,,
crockett,http://en.wikipedia.org/wiki/Larry_Crockett,Larry,Crockett,1926-10-23,American,1954,,
cross,http://en.wikipedia.org/wiki/Art_Cross,Art,Cross,1918-01-24,American,1954,,
daponte,http://en.wikipedia.org/wiki/Jorge_Daponte,Jorge,Daponte,1923-06-05,Argentine,1954,,
davies,http://en.wikipedia.org/wiki/Jimmy_Davies,Jimmy,Davies,1929-08-08,American,1954,,
daywalt,http://en.wikipedia.org/wiki/Jimmy_Daywalt,Jimmy,Daywalt,1924-08-28,American,1954,,
graffenried,http://en.wikipedia.org/wiki/Toulo_de_Graffenried,Toulo,de Graffenried,1914-05-18,Swiss,1954,,
riu,http://en.wikipedia.org/wiki/Giovanni_de_Riu,Giovanni,de Riu,1925-03-10,Italian,1954,,
duncan,http://en.wikipedia.org/wiki/Len_Duncan,Len,Duncan,1911-07-25,American,1954,,
elisian,http://en.wikipedia.org/wiki/Ed_Elisian,Ed,Elisian,1926-12-09,American,1954,,
fangio,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio,Juan,Fangio,1911-06-24,Argentine,1954,,
farina,http://en.wikipedia.org/wiki/Nino_Farina,Nino,Farina,1906-10-30,Italian,1954,,
faulkner,http://en.wikipedia.org/wiki/Walt_Faulkner,Walt,Faulkner,1920-02-16,American,1954,,
flaherty,http://en.wikipedia.org/wiki/Pat_Flaherty_(racing_driver),Pat,Flaherty,1926-01-06,American,1954,,
flockhart,http://en.wikipedia.org/wiki/Ron_Flockhart_(auto_racing),Ron,Flockhart,1923-06-16,British,1954,,
fonder,http://en.wikipedia.org/wiki/George_Fonder,George,Fonder,1917-06-22,American,1954,,
freeland,http://en.wikipedia.org/wiki/Don_Freeland,Don,Freeland,1925-03-25,American,1954,,
frere,http://en.wikipedia.org/wiki/Paul_Fr%C3%A8re,Paul,Frère,1917-01-30,Belgian,1954,,
gerard,http://en.wikipedia.org/wiki/Bob_Gerard,Bob,Gerard,1914-01-19,British,1954,,
godia,http://en.wikipedia.org/wiki/Paco_Godia,Paco,Godia,1921-03-21,Spanish,1954,,
gonzalez,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez,José Froilán,González,1922-10-05,Argentine,1954,,
gould,http://en.wikipedia.org/wiki/Horace_Gould,Horace,Gould,1918-09-20,British,1954,,
hanks,http://en.wikipedia.org/wiki/Sam_Hanks,Sam,Hanks,1914-07-13,American,1954,,
hartley,http://en.wikipedia.org/wiki/Gene_Hartley,Gene,Hartley,1926-01-28,American,1954,,
hawthorn,http://en.wikipedia.org/wiki/Mike_Hawthorn,Mike,Hawthorn,1929-04-10,British,1954,,
helfrich,http://en.wikipedia.org/wiki/Theo_Helfrich,Theo,Helfrich,1913-05-13,German,1954,,
herrmann,http://en.wikipedia.org/wiki/Hans_Herrmann,Hans,Herrmann,1928-02-23,German,1954,,
homeier,http://en.wikipedia.org/wiki/Bill_Homeier,Bill,Homeier,1918-08-31,American,1954,,
hoyt,http://en.wikipedia.org/wiki/Jerry_Hoyt,Jerry,Hoyt,1929-01-29,American,1954,,
jackson,http://en.wikipedia.org/wiki/Jimmy_Jackson_(driver),Jimmy,Jackson,1910-07-25,American,1954,,
johnson,http://en.wikipedia.org/wiki/Eddie_Johnson_(auto_racer),Eddie,Johnson,1919-02-10,American,1954,,
kladis,http://en.wikipedia.org/wiki/Danny_Kladis,Danny,Kladis,1917-02-10,American,1954,,
kling,http://en.wikipedia.org/wiki/Karl_Kling,Karl,Kling,1910-09-16,German,1954,,
lang,http://en.wikipedia.org/wiki/Hermann_Lang,Hermann,Lang,1909-04-06,German,1954,,
linden,http://en.wikipedia.org/wiki/Andy_Linden_(racing_driver),Andy,Linden,1922-04-05,American,1954,,
loyer,http://en.wikipedia.org/wiki/Roger_Loyer,Roger,Loyer,1907-08-05,French,1954,,
macklin,http://en.wikipedia.org/wiki/Lance_Macklin,Lance,Macklin,1919-09-02,British,1954,,
maglioli,http://en.wikipedia.org/wiki/Umberto_Maglioli,Umberto,Maglioli,1928-06-05,Italian,1954,,
mantovani,http://en.wikipedia.org/wiki/Sergio_Mantovani,Sergio,Mantovani,1929-05-22,Italian,1954,,
manzon,http://en.wikipedia.org/wiki/Robert_Manzon,Robert,Manzon,1917-04-12,French,1954,,
marimon,http://en.wikipedia.org/wiki/Onofre_Marim%C3%B3n,Onofre,Marimón,1923-12-19,Argentine,1954,,
marr,http://en.wikipedia.org/wiki/Leslie_Marr,Leslie,Marr,1922-08-14,British,1954,,
mccoy,http://en.wikipedia.org/wiki/Ernie_McCoy,Ernie,McCoy,1921-02-19,American,1954,,
mcgrath,http://en.wikipedia.org/wiki/Jack_McGrath_(racing_driver),Jack,McGrath,1919-10-08,American,1954,,
menditeguy,http://en.wikipedia.org/wiki/Carlos_Menditeguy,Carlos,Menditeguy,1914-08-10,Argentine,1954,,
mieres,http://en.wikipedia.org/wiki/Roberto_Mieres,Roberto,Mieres,1924-12-03,Argentine,1954,,
moss,http://en.wikipedia.org/wiki/Stirling_Moss,Stirling,Moss,1929-09-17,British,1954,,
musso,http://en.wikipedia.org/wiki/Luigi_Musso,Luigi,Musso,1924-07-28,Italian,1954,,
nazaruk,http://en.wikipedia.org/wiki/Mike_Nazaruk,Mike,Nazaruk,1921-10-02,American,1954,,
niday,http://en.wikipedia.org/wiki/Cal_Niday,Cal,Niday,1914-04-29,American,1954,,
nuckey,http://en.wikipedia.org/wiki/Rodney_Nuckey,Rodney,Nuckey,1929-06-26,British,1954,,
connor,http://en.wikipedia.org/wiki/Pat_O%27Connor_(auto_racer),Pat,O'Connor,1928-10-09,American,1954,,
reg_parnell,http://en.wikipedia.org/wiki/Reg_Parnell,Reg,Parnell,1911-07-02,British,1954,,
parsons,http://en.wikipedia.org/wiki/Johnnie_Parsons,Johnnie,Parsons,1918-07-04,American,1954,,
andre_pilette,http://en.wikipedia.org/wiki/Andr%C3%A9_Pilette,André,Pilette,1918-10-06,Belgian,1954,,
pollet,http://en.wikipedia.org/wiki/Jacques_Pollet,Jacques,Pollet,1922-07-02,French,1954,,
rathmann,http://en.wikipedia.org/wiki/Jim_Rathmann,Jim,Rathmann,1928-07-16,American,1954,,
reece,http://en.wikipedia.org/wiki/Jimmy_Reece,Jimmy,Reece,1929-11-17,American,1954,,
riseley_prichard,http://en.wikipedia.org/wiki/John_Riseley-Prichard,John,Riseley-Prichard,1924-01-17,British,1954,,
rosier,http://en.wikipedia.org/wiki/Louis_Rosier,Louis,Rosier,1905-11-05,French,1954,,
paul_russo,http://en.wikipedia.org/wiki/Paul_Russo,Paul,Russo,1914-04-10,American,1954,,
ruttman,http://en.wikipedia.org/wiki/Troy_Ruttman,Troy,Ruttman,1930-03-11,American,1954,,
salvadori,http://en.wikipedia.org/wiki/Roy_Salvadori,Roy,Salvadori,1922-05-12,British,1954,,
schell,http://en.wikipedia.org/wiki/Harry_Schell,Harry,Schell,1921-06-29,American,1954,,
bob_scott,http://en.wikipedia.org/wiki/Bob_Scott_(auto_racer),Bob,Scott,1928-10-04,American,1954,,
stevenson,http://en.wikipedia.org/wiki/Chuck_Stevenson,Chuck,Stevenson,1919-10-15,American,1954,,
swaters,http://en.wikipedia.org/wiki/Jacques_Swaters,Jacques,Swaters,1926-10-30,American,1954,,
sweikert,http://en.wikipedia.org/wiki/Bob_Sweikert,Bob,Sweikert,1926-05-20,American,1954,,
taruffi,http://en.wikipedia.org/wiki/Piero_Taruffi,Piero,Taruffi,1906-10-12,Italian,1954,,
teague,http://en.wikipedia.org/wiki/Marshall_Teague_(racing_driver),Marshall,Teague,1921-02-22,American,1954,,
thomson,http://en.wikipedia.org/wiki/Johnny_Thomson,Johnny,Thomson,1922-04-09,American,1954,,
thorne,http://en.wikipedia.org/wiki/Leslie_Thorne,Leslie,Thorne,1916-06-23,British,1954,,
trintignant,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,1954,,
villoresi,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,1954,,
volonterio,http://en.wikipedia.org/wiki/Ottorino_Volonterio,Ottorino,Volonterio,1917-12-07,Swiss,1954,,
vukovich,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,1954,,
wacker,http://en.wikipedia.org/wiki/Fred_Wacker,Fred,Wacker,1918-07-10,American,1954,,
ward,http://en.wikipedia.org/wiki/Rodger_Ward,Rodger,Ward,1921-01-10,American,1954,,
webb,http://en.wikipedia.org/wiki/Travis_Webb,Travis,Webb,1910-10-08,American,1954,,
wharton,http://en.wikipedia.org/wiki/Ken_Wharton,Ken,Wharton,1916-03-21,British,1954,,
whitehead,http://en.wikipedia.org/wiki/Peter_Whitehead_(racing_driver),Peter,Whitehead,1914-11-12,British,1954,,
whitehouse,http://en.wikipedia.org/wiki/Bill_Whitehouse,Bill,Whitehouse,1909-04-01,British,1954,,
agabashian,http://en.wikipedia.org/wiki/Fred_Agabashian,Fred,Agabashian,1913-08-21,American,1955,,
andrews,http://en.wikipedia.org/wiki/Keith_Andrews_(driver),Keith,Andrews,1920-06-15,American,1955,,
ascari,http://en.wikipedia.org/wiki/Alberto_Ascari,Alberto,Ascari,1918-07-13,Italian,1955,,
bayol,http://en.wikipedia.org/wiki/%C3%89lie_Bayol,Élie,Bayol,1914-02-28,French,1955,,
behra,http://en.wikipedia.org/wiki/Jean_Behra,Jean,Behra,1921-02-16,French,1955,,
bettenhausen,http://en.wikipedia.org/wiki/Tony_Bettenhausen,Tony,Bettenhausen,1916-09-12,American,1955,,
